drug_name
fluorouracil
aquamephyton
plegine
librium
tindal
alphadrol
naqua
naquival
robaxisal
hygroton
syntocinon
choloxin
ismelin
bronkometer
bronkosol
parnate
salutensin
salutensin demi
soma compound
soma compound w codeine
zarontin
largon
colbenemid
disophrol
ivadantin
medrol acetate
didrex
thioguanine
lomotil
akrinol
taractan
exna
sansert
enduron
depo provera
tandearil
tenuate dospan
actifed w codeine
ophthetic
metahydrin
aldactazide
flagyl
periactin
celestone
velban
hexadrol
tolbutamide
trisoralen
elavil
diutensen r
gantanol
gantanol ds
ortho novum 10 21
ortho novum 1 50 21
ortho novum 2 21
decaspray
wilpo
librax
torecan
proketazine
vosol hc
haldrone
enduronyl
enduronyl forte
synalar
quinidex
cordran
cordran sp
blephamide
robinul
robinul forte
travase
persantine
renese
winstrol
uracil mustard
metopirone
novrad
drolban
oragrafin sodium
oragrafin calcium
metatensin 2
metatensin 4
tham e
tham
trecator
penthrane
sulfabid
deca durabolin
anhydron
dyrenium
skelaxin
valium
hydromox
azo gantanol
conray
conray 43
duo medihaler
angio conray
decadron w xylocaine
dymelor
aldomet
aldoril 15
aldoril 25
aldoril d30
aldoril d50
dexacort
norgesic
norgesic forte
trest
maxidex
valpin 50
eutonyl
drixoral
decaderm
esimil
mucomyst
quide
pertofrane
norinyl 150 21 day
norinyl
renese r
osmitrol 5 in water
osmitrol 10 in water
osmitrol 20 in water
osmitrol 15 in water
osmitrol 5 in water in plastic container
osmitrol 10 in water in plastic container
osmitrol 20 in water in plastic container
osmitrol 15 in water in plastic container
bilopaque
hydromox r
stoxil
herplex
chromitope sodium
maxibolin
oncovin
protopam chloride
dendrid
neggram
maolate
conray 400
meprobamate
delfen
neuramate
norpramin
celestone soluspan
aventyl hydrochloride
aventyl
alkeran
pre sate
etrafon a
etrafon 2 25
etrafon forte
etrafon 2 10
triavil 2 25
triavil 4 10
triavil 2 10
triavil 4 25
triavil 4 50
mannitol 20
menrium 5 2
menrium 5 4
menrium 10 4
citanest
citanest plain
citanest forte
aralen phosphate w primaquine phosphate
dopram
kenalog 40
kenalog 80
ponstel
regroton
demi regroton
amicar
hipputope
tolinase
serax
levoprome
alupent
haldol
sulla
aquatag
vivactil
aldoclor 150
aldoclor 250
symmetrel
ovulen
ovulen 21
8 hour bayer
measurin
vontrol
dyazide
eutron
innovar
betapar
indocin
mepriam
mannitol 5
mannitol 10
mannitol 15
mannitol 15 w dextrose 5 in sodium chloride 045
mannitol 10 w dextrose 5 in distilled water
mannitol 5 w dextrose 5 in sodium chloride 012
zyloprim
edecrin
mintezol
atromid s
prolixin enanthate
teslac
primatene mist
bronitin mist
clomid
ethamide
urex
synalar hp
sorbitrate
talwin
cortenema
miochol
robengatope
vercyte
tranmep
desferal
lasix
hydrea
droxia
xylocaine 15 w dextrose 75
myambutol
valisone
imuran
sodium chloride 09 in plastic container
dextrose 5 in plastic container
locorten
neopap
hypaque cysto
inderal
propranolol hydrochloride
aristospan
sodium iodide i 131
navane
tegretol
sublimaze preservative free
macrodantin
hms
narcan
questran
quinaglute
feminone
norinyl 150 28 day
hippuran i 131
ovral
decadron la
dextrose 5 in sodium chloride 09 in plastic container
lactated ringer s and dextrose 5 in plastic container
euthroid 05
euthroid 1
euthroid 2
euthroid 3
lactated ringer s in plastic container
dextrose 5 in sodium chloride 045 in plastic container
dextrose 5 in sodium chloride 033 in plastic container
dextrose 5 in sodium chloride 02 in plastic container
sodium lactate 0167 molar in plastic container
ringer s in plastic container
dextrose 10 in plastic container
dextrose 5 in ringer s in plastic container
dextrose 10 and sodium chloride 09 in plastic container
dextrose 25 and sodium chloride 045 in plastic container
resectisol
ovulen 28
sodium chromate cr 51
ortho novum 1 50 28
ortho novum 1 80 21
ortho novum 1 80 28
travert 10 in plastic container
dalmane
norlestrin 28 1 50
norinyl 180 21 day
norinyl 180 28 day
prolixin decanoate
ferrous citrate fe 59
talwin 50
sterile water in plastic container
sorbitol 33 in plastic container
norlestrin 21 1 50
cortrosyn
diapid
sulfamylon
fluoroplex
norlestrin fe 1 50
estrovis
urispas
resectisol in plastic container
serentil
lithonate
vascoray
glycine 15 in plastic container
matulane
surmontil
cytarabine
inapsine
sinequan
xylocaine preservative free
bronkaid mist
ovral 28
thyrolar 025
thyrolar 2
thyrolar 3
thyrolar 1
thyrolar 05
thyrolar 5
triclos
ketalar
vapo iso
norisodrine aerotrol
emete con
freamine 85
freamine ii 85
freamine iii 3 w electrolytes
freamine iii 85
freamine iii 10
freamine hbc 69
freamine iii 85 w electrolytes
darvon n w asa
efudex
cylert
lithium carbonate
darvocet
isopaque 440
anadrol 50
fml
norlestrin 21 25 50
norlestrin fe 25 50
eskalith
darvon n
lysodren
talwin compound
lidex
lidex e
larodopa
dopar
retin a
tesuloid
demulen 1 50 21
fudr
r gene 10
demulen 1 50 28
halotex
bendopa
limbitrol
limbitrol ds
micronor
marcaine hydrochloride
marcaine hydrochloride w epinephrine
marcaine hydrochloride preservative free
marcaine hydrochloride w epinephrine preservative free
miostat
megace
lithotabs
conray 30
doxepin hydrochloride
intal
hyperstat
uticort
ancobon
desonide
pred forte
sodium chloride
pavulon
chorionic gonadotropin
panwarfin
lipo hepin
heparin sodium in plastic container
heparin sodium 20000 units in dextrose 5
heparin sodium 25000 units in dextrose 5
heparin sodium 25000 units in sodium chloride 045
opill
sodium heparin
fluorine f 18
renotec
kaon cl
kaon cl 10
sethotope
peptavlon
apl
cysto conray
cysto conray ii
technecoll
nor qd
ismotic
dexedrine spansule
haldol solutab
phosphocol p32
ethrane
tofranil pm
selenomethionine se 75
pred mild
tranxene
tranxene sd
atropen
westadone
prednisone
moban
methadose
darvocet n 50
darvocet n 100
cholebrine
ultra technekow v4
sanorex
mpi dtpa kit chelate
xenon xe 133
xeneisol
technetium tc 99m pentetate kit
chlormerodrin hg 197
glofil 125
iodohippurate sodium i 131
sodium rose bengal i 131
sodium pertechnetate tc 99m
minitec
actin n
cortifoam
fastin
loestrin fe 1 20
loestrin fe 15 30
aquatensen
mucomyst w isoproterenol
teldrin
fluocinonide
dormate
septra
septra ds
bactrim
bactrim ds
plasma lyte 148 in water in plastic container
plasma lyte a in plastic container
silvadene
plasma lyte 56 and dextrose 5 in plastic container
zaroxolyn
gynorest
plasma lyte m and dextrose 5 in plastic container
intropin
regonol
soy dome
dicopac kit
catapres
cu 7
hexa germ
germa medica
germa medica mg
scrubteam surgical spongebrush
centrax
dial
bicnu
septisol
proglycem
sterile water
ocusert pilo 20
pre op
pre op ii
prostin f2 alpha
plasma lyte r in plastic container
hydroxyprogesterone caproate
infed
minipress
dantrium
phiso scrub
norpace
monistat 7
plasma lyte 148 and dextrose 5 in plastic container
e z scrub
osteoscan
technetium tc 99m sulfur colloid
septi soft
motrin
bricanyl
econopred
omnipred
orap
slow k
gallium citrate ga 67
vermox
dextrose 5 and electrolyte no 48 in plastic container
modicon 21
ortho novum 1 35 21
travasol 55 w electrolytes
travasol 85 w electrolytes
travasol 35 w electrolytes
travasol 55 w o electrolytes
travasol 85 w o electrolytes
travasol 10 w o electrolytes
renamin w o electrolytes
monistat derm
calcimar
micronase
combipres
isopaque 280
lidocaine hydrochloride
dextrose 5 in lactated ringer s in plastic container
dianeal 137 w dextrose 15 in plastic container
dianeal 137 w dextrose 425 in plastic container
dianeal 137 w dextrose 25 in plastic container
dianeal pd 2 w dextrose 15 in plastic container
dianeal pd 2 w dextrose 25 in plastic container
dianeal pd 2 w dextrose 425 in plastic container
dianeal pd 1 w dextrose 15 in plastic container
dianeal pd 1 w dextrose 25 in plastic container
dianeal pd 1 w dextrose 425 in plastic container
dianeal pd 1 w dextrose 35 in plastic container
dianeal pd 2 w dextrose 35 in plastic container
dianeal low calcium w dextrose 15 in plastic container
dianeal low calcium w dextrose 25 in plastic container
dianeal low calcium w dextrose 35 in plastic container
dianeal low calcium w dextrose 425 in plastic container
ytterbium yb 169 dtpa
dextrose 50 in plastic container
dextrose 40 in plastic container
dextrose 30 in plastic container
dextrose 20 in plastic container
dextrose 60 in plastic container
dextrose 70 in plastic container
loxitane
tigan
diabeta
klonopin
fiorinal
lorelco
diprosone
technescan pyp kit
ludiomil
nipride
ocusert pilo 40
lidopen
perchloracap
progestasert
sinemet
halog
danocrine
proventil
bactrim pediatric
technetium tc 99m diphosphonate tin kit
flavored colestid
colestid
norinyl 135 21 day
norinyl 135 28 day
brevicon 21 day
renoquid
vanceril
dtic dome
ovcon 50
ditropan
naprosyn
lidocaine hydrochloride preservative free
dextrose 5 and sodium chloride 09 in plastic container
normosol r in plastic container
gleostine
solatene
capitrol
septra grape
optimine
novafed
nalfon
xylo pfan
dextrose 5 and sodium chloride 0225 in plastic container
dextrose 5 and sodium chloride 045 in plastic container
dextrose 5 and lactated ringer s in plastic container
normosol r and dextrose 5 in plastic container
normosol m and dextrose 5 in plastic container
lo ovral
lotrimin
forane
tolectin
tolectin 600
sodium iodide i 123
dextrose 5 and potassium chloride 015 in plastic container
dextrose 5 and potassium chloride 03 in plastic container
dextrose 5 and potassium chloride 0224 in plastic container
dextrose 5 and potassium chloride 0075 in plastic container
sorbitol mannitol in plastic container
physiosol in plastic container
thypinone
intralipid 10
pergonal
potassium chloride 015 in sodium chloride 09
potassium chloride 03 and sodium chloride 09
potassium chloride 0224 in sodium chloride 09
sodium chloride 09 and potassium chloride 0075
potassium chloride 015 in sodium chloride 045
cintichem technetium 99m hedspa
neoscan
acetic acid 025 in plastic container
cephulac
loxitane c
tavist
tavist 1
sodium polyphosphate tin kit
mpi stannous diphosphonate
sodium chloride 045 in plastic container
aminosyn 5
aminosyn 7
aminosyn 10
aminosyn 85
aminosyn 85 w electrolytes
aminosyn 7 ph6
aminosyn 85 ph6
aminosyn 10 ph6
tenathan
phosphotec
hiprex
pyrolite
conray 325
xenon xe 133 vss
imodium
pregnyl
drytec
kinevac
sterile urea
mpi indium dtpa in 111
an dtpa
ovcon 35
gyne lotrimin
modicon 28
paxipam
florone
brevicon 28 day
motofen half strength
motofen
duranest
tylenol
cloderm
nephramine 54
hibiclens
technelite
pulmolite
glucotrol
technetium tc 99m tsc
injectapap
rimso 50
aminosyn 7 w electrolytes
aminosyn 35 m
aminosyn 35
ativan
bryrel
dextrose 5 and sodium chloride 03 in plastic container
lo ovral 28
thallous chloride tl 201
proferdex
miacalcin
prostin e2
librelease
dobutrex
flexeril
lodosyn
didronel
macrotec
chromalbin
jeanatope
megatope
brethine
klotrix
lioresal
reglan
topicort
stadol preservative free
stadol
an sulfur colloid
sorbitol 3 in plastic container
aminoacetic acid 15 in plastic container
funduscein 25
demser
transderm scop
loestrin 21 15 30
loestrin 21 1 20
technetium tc 99m albumin aggregated kit
chronulac
halcion
janimine
renovue 65
renovue dip
lactulose
glucoscan
clinoril
tridesilon
duraquin
ortho novum 1 35 28
tagamet
ddavp
ddavp needs no refrigeration
mellaril s
sudafed 12 hour
proloprim
mpi dmsa kidney reagent
norminest fe
westcort
trimpex
trimpex 200
bretylol
tepanil ten tab
veinamine 8
novamine 85
novamine 114
novamine 15
adrucil
parlodel
lopressor
depo testadiol
nolvadex
osteolite
mazanor
amipaque
minizide
hemabate
psorcon e
dextrose 60
meclomen
dextrose 5 sodium chloride 045 and potassium chloride 20meq k in plastic container
dextrose 5 sodium chloride 045 and potassium chloride 5meq in plastic container
dextrose 5 sodium chloride 045 and potassium chloride 15meq in plastic container
potassium chloride 5meq in dextrose 5 and sodium chloride 045 in plastic container
potassium chloride 10meq in dextrose 5 and sodium chloride 045 in plastic container
potassium chloride 20meq in dextrose 5 and sodium chloride 045 in plastic container
potassium chloride 30meq in dextrose 5 and sodium chloride 045 in plastic container
potassium chloride 40meq in dextrose 5 and sodium chloride 045 in plastic container
sarenin
pamelor
dopamine hydrochloride
blocadren
asendin
nubain
furosemide
lithobid
ritalin sr
dextrose 5 and sodium chloride 033 in plastic container
dextrose 5 and sodium chloride 02 in plastic container
dextrose 5 and sodium chloride 011 in plastic container
inderide 40 25
inderide 80 25
draximage mdp 10
draximage mdp 25
dextrose 5 sodium chloride 02 and potassium chloride 20meq k
dextrose 5 sodium chloride 02 and potassium chloride 5meq
dextrose 5 sodium chloride 02 and potassium chloride 5meq k
dextrose 5 sodium chloride 02 and potassium chloride 15meq k
dextrose 5 sodium chloride 02 and potassium chloride 30meq
dextrose 5 sodium chloride 02 and potassium chloride 10meq
dextrose 5 sodium chloride 02 and potassium chloride 20meq
dextrose 5 sodium chloride 02 and potassium chloride 40meq
loxitane im
monistat
rocaltrol
emcyt
corsym
bupivacaine hydrochloride
dextrose 33 and sodium chloride 03 in plastic container
platinol
cisplatin
platinol aq
acephen
timolide 10 25
corgard
unisom
cinobac
vansil
phendimetrazine tartrate
cholovue
depakene
tolectin ds
timoptic
thyrel trh
mpi krypton 81m generator
hylorel
technetium tc 99m medronate kit
triaminic 12
cyclocort
azmacort
lanoxicaps
factrel
cis mdp
technetium tc 99m mpi mdp
feldene
nasalide
eskalith cr
beclovent
loniten
opticrom
demulen 1 35 28
restoril
anaprox
anaprox ds
trasicor
demulen 1 35 21
fluidil
valrelease
mycelex
mycelex 7
indocin sr
afrinol
ibu
rufen
midamor
moduretic 5 50
cytadren
liposyn 10
tatum t
lo ovral fe
desyrel
bumex
amidate
dextrose 10 and sodium chloride 045 in plastic container
somophyllin
sterile water for injection in plastic container
halog e
calciparine
micro k
micro k 10
propine
tenormin
allopurinol
sulfamethoxazole and trimethoprim
oxytocin
sodium chloride in plastic container
isolyte s in plastic container
dextrose 5 and ringer s in plastic container
tonocard
dextrose 5 in acetated ringer s in plastic container
pitocin
microlite
dextrose 5 sodium chloride 045 and potassium chloride 015 in plastic container
dextrose 5 sodium chloride 045 and potassium chloride 022 in plastic container
dextrose 5 sodium chloride 045 and potassium chloride 03 in plastic container
dextrose 5 sodium chloride 02 and potassium chloride 015 in plastic container
dextrose 5 sodium chloride 02 and potassium chloride 0224 in plastic container
dextrose 5 sodium chloride 02 and potassium chloride 03 in plastic container
dextrose 5 sodium chloride 02 and potassium chloride 0075
dextrose 5 sodium chloride 045 and potassium chloride 0075
dextrose 5 sodium chloride 033 and potassium chloride 0075 in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 015 in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 022 in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 030 in plastic container
isolyte e w dextrose 5 in plastic container
isolyte m w dextrose 5 in plastic container
isolyte r w dextrose 5 in plastic container
technescan gluceptate
isolyte h w dextrose 5 in plastic container
isolyte s w dextrose 5 in plastic container
xanax
k tab
visken
nephroflow
secretin ferring
tymtran
lopurin
viroptic
hibistat
lopressor hct
sensorcaine
thyro block
topicort lp
lymphazurin
calderol
technescan hdp
carafate
amerscan mdp kit
tis u sol in plastic container
acetaminophen
infants feverall
aerobid
wellcovorin
capoten
flagyl iv
flagyl iv rtu in plastic container
ortho novum 10 11 21
ortho novum 10 11 28
dextrose 25 in plastic container
serophene
potassium chloride 15meq in dextrose 5 and sodium chloride 045 in plastic container
hexascrub
potassium chloride 20meq in dextrose 5 and sodium chloride 0225 in plastic container
potassium chloride 10meq in dextrose 5 and sodium chloride 0225 in plastic container
potassium chloride 30meq in dextrose 5 and sodium chloride 0225 in plastic container
potassium chloride 40meq in dextrose 5 and sodium chloride 0225 in plastic container
potassium chloride 5meq in dextrose 5 and sodium chloride 0225 in plastic container
potassium chloride 15meq in dextrose 5 and sodium chloride 0225 in plastic container
chymex
potassium chloride 20meq in dextrose 5 in plastic container
potassium chloride 40meq in dextrose 5 in plastic container
potassium chloride 30meq in dextrose 5 in plastic container
turgex
dextrose 25 and sodium chloride 09 in plastic container
delflex w dextrose 425 in plastic container
delflex w dextrose 15 in plastic container
delflex w dextrose 25 in plastic container
delflex lm w dextrose 15 in plastic container
delflex lm w dextrose 25 in plastic container
delflex lm w dextrose 425 in plastic container
delflex w dextrose 35 in plastic container
delflex lm w dextrose 35 in plastic container
dextrose 10 and sodium chloride 02 in plastic container
lidocaine hydrochloride 02 in dextrose 5 in plastic container
lidocaine hydrochloride 04 in dextrose 5 in plastic container
lidocaine hydrochloride 08 in dextrose 5 in plastic container
buprenex
aygestin
physiosol ph 74 in plastic container
lithium citrate
lopid
aminosyn rf 52
mvc plus
mvc 93
dolobid
intralipid 20
nitropress
talacen
dialyte w dextrose 15 in plastic container
dialyte lm dextrose 15 in plastic container
dialyte w dextrose 425 in plastic container
dialyte lm dextrose 425 in plastic container
dialyte lm dextrose 25 in plastic container
lidocaine hydrochloride 01 and dextrose 5 in plastic container
lidocaine hydrochloride 02 and dextrose 5 in plastic container
lidocaine hydrochloride 04 and dextrose 5 in plastic container
lidocaine hydrochloride 08 and dextrose 5 in plastic container
soyacal 10
hepatolite
bss plus
cibacalcin
ocuclear
ventolin
procardia
prostin vr pediatric
isoptin
technescan hida
trinalin
tis u sol
baros
draximage dtpa
chenix
locoid
metronidazole
irrigating solution g in plastic container
vancenase
nitroglycerin
nizoral
diulo
xenon xe 127
tridil
lozol
rimadyl
potassium iodide
inderal la
eulexin
yutopar
fansidar
duramorph pf
infumorph
ssd
ssd af
sodium nitroprusside
procalamine
beconase
wytensin
nitrostat
aminocaproic acid
monistat 5
sulfamethoxazole and trimethoprim double strength
cardizem
zovirax
plegisol in plastic container
heparin sodium 1000 units and sodium chloride 09 in plastic container
heparin sodium 2000 units and sodium chloride 09 in plastic container
heparin sodium 5000 units and sodium chloride 09 in plastic container
nicorette
nicorette mint
ovide
liposyn 20
sulfatrim pediatric
sulfatrim
nitro bid
dextrose 5 sodium chloride 033 and potassium chloride 5meq in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 10meq in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 15meq in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 20meq in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 30meq in plastic container
dextrose 5 sodium chloride 033 and potassium chloride 40meq in plastic container
trental
betadine
beta val
wellbutrin
corzide
theophylline and dextrose 5 in plastic container
marinol
versed
norpace cr
delsym
travamulsion 10
accutane
chymodiactin
iosat
nordette 21
niclocide
nitronal
nitro iv
metro iv
hepatamine 8
cesamet
branchamin 4
trimethoprim
paragard t 380a
tz 3
today
branchamin 4 in plastic container
gaviscon
normodyne
ridaura
indomethacin
marcaine
inocor
aclovate
zantac 150
zantac 300
nitrolingual
nitrolingual pumpspray
hydergine lc
doral
capozide 25 15
capozide 25 25
capozide 50 25
capozide 50 15
biltricide
trandate
modrastane
sodium chloride 09 and potassium chloride 0075 in plastic container
sodium chloride 09 and potassium chloride 015 in plastic container
sodium chloride 09 and potassium chloride 022 in plastic container
sodium chloride 09 and potassium chloride 03 in plastic container
depakote
acetated ringer s in plastic container
buspar
talwin nx
isovue m 200
isovue 300
isovue 370
isovue m 300
isovue 128
isovue 200
isovue 250
exelderm
diprolene
potassium chloride 0075 in dextrose 5 in plastic container
potassium chloride 015 in dextrose 5 in plastic container
potassium chloride 022 in dextrose 5 in plastic container
potassium chloride 03 in dextrose 5 in plastic container
vasocon a
isoclor
loprox
lithostat
spectazole
orudis
calcibind
travamulsion 20
tenoretic 100
tenoretic 50
brethaire
ansaid
vepesid
tornalate
lacrisert
nitrol
norcuron
humulin r
humulin r kwikpen
humulin r pen
humulin n
nordette 28
soyacal 20
neopham 64
cold capsule iv
cold capsule v
pilopine hs
pralidoxime chloride
bacteriostatic sodium chloride 09 in plastic container
sterile water for injection
bacteriostatic water for injection in plastic container
aminosyn 35 in plastic container
aminosyn 35 m in plastic container
dialyte concentrate w dextrose 30 in plastic container
dialyte concentrate w dextrose 50 in plastic container
thermazene
heparin sodium 20000 units and dextrose 5 in plastic container
heparin sodium 10000 units and dextrose 5 in plastic container
heparin sodium 25000 units and dextrose 5 in plastic container
calan
dopamine hydrochloride in dextrose 5 in plastic container
lotrisone
tambocor
tracrium preservative free
tracrium
lithane
betaderm
dextrose 5 and electrolyte no 75 in plastic container
daypro
pseudoephedrine hydrochloride and chlorpheniramine maleate
xylose
virazole
betamethasone valerate
betatrex
nimotop
protostat
viskazide
mexitil
calcijex
potassium chloride 10meq in dextrose 5 and sodium chloride 03 in plastic container
potassium chloride 20meq in dextrose 5 in sodium chloride 03 in plastic container
potassium chloride 30meq in dextrose 5 and sodium chloride 03 in plastic container
potassium chloride 40meq in dextrose 5 and sodium chloride 03 in plastic container
potassium chloride 5meq in dextrose 5 and sodium chloride 03 in plastic container
potassium chloride 15meq in dextrose 5 and sodium chloride 03 in plastic container
potassium chloride 20meq in dextrose 5 and sodium chloride 03 in plastic container
delflex w dextrose 15 low magnesium in plastic container
delflex w dextrose 25 low magnesium in plastic container
delflex w dextrose 425 low magnesium in plastic container
embolex
monistat 3
metronidazole in plastic container
catapres tts 1
catapres tts 2
catapres tts 3
sodium phosphates in plastic container
sodium acetate
tolazamide
tpn electrolytes in plastic container
potassium acetate
sodium chloride 146
sodium chloride 234
isolyte e in plastic container
metro iv in plastic container
aminess 52 essential amino acids w histadine
urologic g in plastic container
hexabrix
heparin sodium 10000 units in sodium chloride 045
heparin sodium 5000 units in sodium chloride 045
heparin sodium 10000 units in sodium chloride 09
heparin sodium 25000 units in sodium chloride 09
heparin sodium 12500 units in sodium chloride 09
heparin sodium 10000 units in dextrose 5
heparin sodium 12500 units in dextrose 5
heparin sodium 5000 units in sodium chloride 09
heparin sodium 12500 units in sodium chloride 045 in plastic container
heparin sodium 25000 units in sodium chloride 045 in plastic container
heparin sodium 25000 units in sodium chloride 09 in plastic container
heparin sodium 1000 units in sodium chloride 09 in plastic container
heparin sodium 2000 units in sodium chloride 09 in plastic container
sectral
mvi pediatric
lodine
dextrose 385 in plastic container
aminophylline in sodium chloride 045 in plastic container
verapamil hydrochloride
norquest fe
penntuss
